shift_id,driver_id,shift_date,shift_start_time,shift_end_time,online_hours
9510,717,2026-06-20,2026-06-20 22:12:52,2026-06-21 04:12:52,6
9511,943,2025-10-20,2025-10-20 01:47:52,2025-10-20 09:47:52,8
9512,48,2026-06-14,2026-06-14 03:12:52,2026-06-14 09:12:52,6
9513,122,2026-06-19,2026-06-19 17:19:52,2026-06-19 21:19:52,4
9514,235,2026-03-21,2026-03-21 01:48:52,2026-03-21 07:48:52,6
9515,871,2025-12-12,2025-12-12 05:54:52,2025-12-12 13:54:52,8
9516,596,2025-07-14,2025-07-14 23:39:52,2025-07-15 11:39:52,12
9517,242,2025-09-23,2025-09-23 00:52:52,2025-09-23 10:52:52,10
9518,511,2026-04-05,2026-04-05 00:02:52,2026-04-05 10:02:52,10
9519,368,2026-06-09,2026-06-09 09:50:52,2026-06-09 15:50:52,6
9520,552,2025-10-18,2025-10-18 20:27:52,2025-10-19 08:27:52,12
9521,671,2025-10-05,2025-10-05 23:35:52,2025-10-06 09:35:52,10
9522,500,2026-05-04,2026-05-04 09:39:52,2026-05-04 15:39:52,6
9523,870,2026-03-12,2026-03-12 23:00:52,2026-03-13 11:00:52,12
9524,109,2026-04-27,2026-04-27 14:47:52,2026-04-27 18:47:52,4
9525,652,2026-05-04,2026-05-04 13:04:52,2026-05-04 17:04:52,4
9526,429,2025-07-18,2025-07-18 16:19:52,2025-07-19 00:19:52,8
9527,883,2025-10-17,2025-10-17 22:00:52,2025-10-18 08:00:52,10
9528,373,2025-08-20,2025-08-20 20:21:52,2025-08-21 06:21:52,10
9529,127,2026-06-09,2026-06-09 17:29:52,2026-06-09 23:29:52,6
9530,916,2025-12-03,2025-12-03 21:35:52,2025-12-04 07:35:52,10
9531,147,2025-07-11,2025-07-11 14:49:52,2025-07-12 00:49:52,10
9532,400,2025-09-22,2025-09-22 16:57:52,2025-09-23 02:57:52,10
9533,194,2026-04-04,2026-04-04 11:18:52,2026-04-04 23:18:52,12
9534,522,2025-08-13,2025-08-13 03:50:52,2025-08-13 09:50:52,6
9535,496,2025-11-10,2025-11-10 12:54:52,2025-11-10 16:54:52,4
9536,905,2025-09-03,2025-09-03 08:43:52,2025-09-03 18:43:52,10
9537,60,2025-09-10,2025-09-10 23:16:52,2025-09-11 07:16:52,8
9538,405,2025-10-12,2025-10-12 23:10:52,2025-10-13 03:10:52,4
9539,740,2026-02-26,2026-02-26 02:13:52,2026-02-26 14:13:52,12
9540,54,2025-10-12,2025-10-12 22:25:52,2025-10-13 08:25:52,10
9541,696,2026-06-18,2026-06-18 19:08:52,2026-06-19 03:08:52,8
9542,415,2026-02-24,2026-02-24 09:50:52,2026-02-24 21:50:52,12
9543,897,2026-02-10,2026-02-10 10:20:52,2026-02-10 22:20:52,12
9544,321,2026-01-19,2026-01-19 21:31:52,2026-01-20 01:31:52,4
9545,684,2026-03-19,2026-03-19 21:25:52,2026-03-20 07:25:52,10
9546,416,2025-12-15,2025-12-15 01:01:52,2025-12-15 11:01:52,10
9547,659,2026-04-08,2026-04-08 12:30:52,2026-04-08 18:30:52,6
9548,841,2025-07-12,2025-07-12 06:57:52,2025-07-12 12:57:52,6
9549,936,2026-04-23,2026-04-23 16:57:52,2026-04-24 02:57:52,10
9550,184,2025-10-27,2025-10-27 01:09:52,2025-10-27 07:09:52,6
9551,394,2026-05-01,2026-05-01 02:08:52,2026-05-01 08:08:52,6
9552,789,2025-08-02,2025-08-02 05:09:52,2025-08-02 17:09:52,12
9553,751,2025-11-18,2025-11-18 16:40:52,2025-11-19 02:40:52,10
9554,677,2025-11-04,2025-11-04 11:13:52,2025-11-04 23:13:52,12
9555,42,2026-05-25,2026-05-25 07:00:52,2026-05-25 11:00:52,4
9556,276,2025-10-04,2025-10-04 04:58:52,2025-10-04 10:58:52,6
9557,366,2026-07-01,2026-07-01 20:54:52,2026-07-02 04:54:52,8
9558,648,2026-02-26,2026-02-26 20:02:52,2026-02-27 00:02:52,4
9559,76,2026-01-12,2026-01-12 02:07:52,2026-01-12 08:07:52,6
9560,900,2026-02-27,2026-02-27 20:06:52,2026-02-28 08:06:52,12
9561,330,2025-10-02,2025-10-02 02:54:52,2025-10-02 10:54:52,8
9562,457,2025-10-10,2025-10-10 14:10:52,2025-10-10 20:10:52,6
9563,510,2026-06-03,2026-06-03 22:36:52,2026-06-04 10:36:52,12
9564,830,2026-06-15,2026-06-15 12:15:52,2026-06-15 20:15:52,8
9565,863,2026-07-05,2026-07-05 00:08:52,2026-07-05 04:08:52,4
9566,433,2025-08-08,2025-08-08 08:50:52,2025-08-08 12:50:52,4
9567,822,2025-12-24,2025-12-24 10:51:52,2025-12-24 14:51:52,4
9568,959,2025-12-29,2025-12-29 18:59:52,2025-12-30 04:59:52,10
9569,328,2025-11-22,2025-11-22 15:07:52,2025-11-22 19:07:52,4
9570,218,2026-03-19,2026-03-19 15:25:52,2026-03-19 23:25:52,8
9571,118,2025-09-19,2025-09-19 11:48:52,2025-09-19 17:48:52,6
9572,74,2026-05-12,2026-05-12 16:17:52,2026-05-12 20:17:52,4
9573,880,2025-10-29,2025-10-29 04:31:52,2025-10-29 14:31:52,10
9574,520,2026-01-30,2026-01-30 02:42:52,2026-01-30 12:42:52,10
9575,437,2026-01-12,2026-01-12 04:04:52,2026-01-12 10:04:52,6
9576,389,2025-09-20,2025-09-20 22:55:52,2025-09-21 08:55:52,10
9577,675,2026-06-06,2026-06-06 15:42:52,2026-06-06 21:42:52,6
9578,970,2025-12-21,2025-12-21 05:22:52,2025-12-21 13:22:52,8
9579,216,2025-07-11,2025-07-11 09:07:52,2025-07-11 13:07:52,4
9580,391,2026-02-27,2026-02-27 04:44:52,2026-02-27 16:44:52,12
9581,147,2025-09-09,2025-09-09 08:38:52,2025-09-09 16:38:52,8
9582,483,2025-09-24,2025-09-24 20:05:52,2025-09-25 04:05:52,8
9583,580,2025-07-22,2025-07-22 14:03:52,2025-07-23 00:03:52,10
9584,586,2026-05-12,2026-05-12 00:08:52,2026-05-12 08:08:52,8
9585,215,2025-08-30,2025-08-30 22:52:52,2025-08-31 10:52:52,12
9586,85,2025-10-16,2025-10-16 16:14:52,2025-10-17 02:14:52,10
9587,923,2025-09-02,2025-09-02 10:14:52,2025-09-02 22:14:52,12
9588,89,2025-09-01,2025-09-01 09:36:52,2025-09-01 15:36:52,6
9589,850,2026-05-23,2026-05-23 07:39:52,2026-05-23 17:39:52,10
9590,550,2025-11-21,2025-11-21 02:38:52,2025-11-21 08:38:52,6
9591,586,2026-02-26,2026-02-26 13:12:52,2026-02-26 21:12:52,8
9592,75,2025-10-17,2025-10-17 12:41:52,2025-10-17 20:41:52,8
9593,490,2025-09-15,2025-09-15 05:06:52,2025-09-15 13:06:52,8
9594,497,2026-05-20,2026-05-20 08:19:52,2026-05-20 20:19:52,12
9595,270,2026-07-07,2026-07-07 19:58:52,2026-07-08 07:58:52,12
9596,882,2025-10-16,2025-10-16 19:23:52,2025-10-16 23:23:52,4
9597,130,2026-04-01,2026-04-01 19:50:52,2026-04-02 03:50:52,8
9598,573,2025-07-17,2025-07-17 15:30:52,2025-07-18 03:30:52,12
9599,91,2025-08-15,2025-08-15 00:50:52,2025-08-15 06:50:52,6
9600,567,2026-02-11,2026-02-11 22:17:52,2026-02-12 10:17:52,12
9601,383,2026-01-10,2026-01-10 12:10:52,2026-01-10 22:10:52,10
9602,45,2025-10-05,2025-10-05 16:55:52,2025-10-05 20:55:52,4
9603,154,2026-04-28,2026-04-28 01:29:52,2026-04-28 09:29:52,8
9604,337,2026-03-09,2026-03-09 07:13:52,2026-03-09 15:13:52,8
9605,258,2025-11-23,2025-11-23 05:03:52,2025-11-23 15:03:52,10
9606,304,2026-05-09,2026-05-09 23:27:52,2026-05-10 05:27:52,6
9607,92,2025-12-16,2025-12-16 02:49:52,2025-12-16 06:49:52,4
9608,44,2026-05-29,2026-05-29 20:58:52,2026-05-30 04:58:52,8
9609,291,2026-06-16,2026-06-16 00:35:52,2026-06-16 04:35:52,4
9610,662,2026-06-22,2026-06-22 19:09:52,2026-06-23 05:09:52,10
9611,515,2026-01-03,2026-01-03 22:14:52,2026-01-04 08:14:52,10
9612,364,2025-08-03,2025-08-03 19:25:52,2025-08-04 03:25:52,8
9613,182,2025-10-21,2025-10-21 15:49:52,2025-10-22 01:49:52,10
9614,429,2025-08-19,2025-08-19 21:40:52,2025-08-20 09:40:52,12
9615,670,2025-09-06,2025-09-06 07:45:52,2025-09-06 17:45:52,10
9616,144,2025-12-25,2025-12-25 09:41:52,2025-12-25 17:41:52,8
9617,912,2025-07-28,2025-07-28 00:20:52,2025-07-28 06:20:52,6
9618,894,2026-04-15,2026-04-15 13:39:52,2026-04-15 19:39:52,6
9619,916,2025-10-31,2025-10-31 04:58:52,2025-10-31 12:58:52,8
9620,656,2025-09-25,2025-09-25 07:57:52,2025-09-25 11:57:52,4
9621,932,2025-10-21,2025-10-21 21:36:52,2025-10-22 09:36:52,12
9622,938,2026-03-28,2026-03-28 18:31:52,2026-03-29 00:31:52,6
9623,663,2025-12-04,2025-12-04 09:03:52,2025-12-04 19:03:52,10
9624,34,2026-03-14,2026-03-14 02:51:52,2026-03-14 08:51:52,6
9625,791,2026-04-03,2026-04-03 01:23:52,2026-04-03 11:23:52,10
9626,574,2025-07-18,2025-07-18 16:25:52,2025-07-19 02:25:52,10
9627,738,2026-03-14,2026-03-14 13:23:52,2026-03-14 23:23:52,10
9628,179,2026-04-08,2026-04-08 05:17:52,2026-04-08 09:17:52,4
9629,855,2025-10-06,2025-10-06 03:05:52,2025-10-06 15:05:52,12
9630,479,2025-09-06,2025-09-06 11:40:52,2025-09-06 17:40:52,6
9631,58,2026-06-14,2026-06-14 18:58:52,2026-06-15 02:58:52,8
9632,744,2025-10-27,2025-10-27 01:14:52,2025-10-27 13:14:52,12
9633,589,2025-09-18,2025-09-18 19:37:52,2025-09-19 05:37:52,10
9634,762,2026-04-23,2026-04-23 01:36:52,2026-04-23 05:36:52,4
9635,636,2026-05-28,2026-05-28 23:13:52,2026-05-29 05:13:52,6
9636,272,2025-09-30,2025-09-30 20:46:52,2025-10-01 02:46:52,6
9637,499,2025-10-21,2025-10-21 06:26:52,2025-10-21 18:26:52,12
9638,674,2025-11-14,2025-11-14 16:29:52,2025-11-15 00:29:52,8
9639,558,2026-07-08,2026-07-08 13:03:52,2026-07-08 17:03:52,4
9640,795,2025-10-22,2025-10-22 20:48:52,2025-10-23 00:48:52,4
9641,651,2026-04-17,2026-04-17 12:33:52,2026-04-17 20:33:52,8
9642,390,2026-07-03,2026-07-03 09:51:52,2026-07-03 19:51:52,10
9643,315,2026-01-27,2026-01-27 01:06:52,2026-01-27 07:06:52,6
9644,144,2026-01-13,2026-01-13 04:05:52,2026-01-13 14:05:52,10
9645,512,2026-02-09,2026-02-09 18:59:52,2026-02-10 04:59:52,10
9646,842,2025-10-24,2025-10-24 20:16:52,2025-10-25 06:16:52,10
9647,39,2025-12-22,2025-12-22 11:00:52,2025-12-22 19:00:52,8
9648,892,2025-08-05,2025-08-05 15:37:52,2025-08-05 19:37:52,4
9649,170,2026-06-28,2026-06-28 10:43:52,2026-06-28 18:43:52,8
9650,903,2025-11-16,2025-11-16 21:41:52,2025-11-17 07:41:52,10
9651,368,2025-07-24,2025-07-24 12:59:52,2025-07-24 18:59:52,6
9652,149,2025-10-24,2025-10-24 08:22:52,2025-10-24 18:22:52,10
9653,303,2025-11-06,2025-11-06 12:26:52,2025-11-06 22:26:52,10
9654,176,2026-02-26,2026-02-26 08:23:52,2026-02-26 14:23:52,6
9655,853,2026-06-06,2026-06-06 01:22:52,2026-06-06 07:22:52,6
9656,504,2025-11-14,2025-11-14 02:18:52,2025-11-14 14:18:52,12
9657,510,2025-10-26,2025-10-26 11:38:52,2025-10-26 17:38:52,6
9658,644,2026-05-24,2026-05-24 22:44:52,2026-05-25 10:44:52,12
9659,119,2026-04-24,2026-04-24 17:51:52,2026-04-24 23:51:52,6
9660,793,2025-10-16,2025-10-16 00:09:52,2025-10-16 08:09:52,8
9661,494,2026-02-08,2026-02-08 21:53:52,2026-02-09 05:53:52,8
9662,35,2026-03-03,2026-03-03 12:10:52,2026-03-03 16:10:52,4
9663,472,2026-05-09,2026-05-09 12:45:52,2026-05-09 16:45:52,4
9664,441,2025-12-05,2025-12-05 06:08:52,2025-12-05 12:08:52,6
9665,565,2026-06-08,2026-06-08 19:36:52,2026-06-09 01:36:52,6
9666,499,2026-02-19,2026-02-19 05:27:52,2026-02-19 17:27:52,12
9667,603,2026-06-16,2026-06-16 00:14:52,2026-06-16 12:14:52,12
9668,441,2026-02-13,2026-02-13 12:47:52,2026-02-14 00:47:52,12
9669,223,2025-09-30,2025-09-30 06:30:52,2025-09-30 10:30:52,4
9670,3,2025-12-10,2025-12-10 00:31:52,2025-12-10 10:31:52,10
9671,48,2025-09-18,2025-09-18 10:08:52,2025-09-18 20:08:52,10
9672,579,2026-02-18,2026-02-18 12:31:52,2026-02-18 18:31:52,6
9673,899,2026-05-20,2026-05-20 05:28:52,2026-05-20 09:28:52,4
9674,511,2025-10-17,2025-10-17 08:54:52,2025-10-17 18:54:52,10
9675,323,2026-01-30,2026-01-30 21:08:52,2026-01-31 05:08:52,8
9676,286,2026-06-16,2026-06-16 22:29:52,2026-06-17 08:29:52,10
9677,116,2026-02-19,2026-02-19 06:26:52,2026-02-19 18:26:52,12
9678,211,2025-11-08,2025-11-08 06:11:52,2025-11-08 12:11:52,6
9679,83,2025-09-30,2025-09-30 15:16:52,2025-09-30 21:16:52,6
9680,900,2025-09-11,2025-09-11 14:32:52,2025-09-12 00:32:52,10
9681,358,2026-04-03,2026-04-03 13:28:52,2026-04-03 19:28:52,6
9682,934,2025-08-15,2025-08-15 00:45:52,2025-08-15 04:45:52,4
9683,171,2026-02-25,2026-02-25 19:18:52,2026-02-26 05:18:52,10
9684,974,2026-04-12,2026-04-12 03:34:52,2026-04-12 15:34:52,12
9685,281,2026-04-20,2026-04-20 06:50:52,2026-04-20 14:50:52,8
9686,895,2026-06-28,2026-06-28 15:25:52,2026-06-29 01:25:52,10
9687,42,2025-12-20,2025-12-20 11:36:52,2025-12-20 23:36:52,12
9688,709,2026-03-31,2026-03-31 10:26:52,2026-03-31 14:26:52,4
9689,135,2025-07-13,2025-07-13 13:28:52,2025-07-13 19:28:52,6
9690,936,2025-11-26,2025-11-26 12:23:52,2025-11-27 00:23:52,12
9691,670,2026-02-27,2026-02-27 14:39:52,2026-02-28 02:39:52,12
9692,242,2025-08-01,2025-08-01 22:58:52,2025-08-02 02:58:52,4
9693,815,2026-03-02,2026-03-02 23:01:52,2026-03-03 05:01:52,6
9694,928,2025-11-16,2025-11-16 07:59:52,2025-11-16 13:59:52,6
9695,912,2025-11-01,2025-11-01 07:40:52,2025-11-01 17:40:52,10
9696,54,2026-05-02,2026-05-02 10:28:52,2026-05-02 16:28:52,6
9697,406,2026-05-22,2026-05-22 21:02:52,2026-05-23 05:02:52,8
9698,266,2026-01-06,2026-01-06 21:35:52,2026-01-07 05:35:52,8
9699,954,2026-05-16,2026-05-16 10:22:52,2026-05-16 14:22:52,4
9700,90,2026-01-05,2026-01-05 00:23:52,2026-01-05 12:23:52,12
9701,529,2025-09-11,2025-09-11 08:52:52,2025-09-11 12:52:52,4
9702,976,2025-08-08,2025-08-08 18:42:52,2025-08-08 22:42:52,4
9703,974,2025-08-07,2025-08-07 06:54:52,2025-08-07 16:54:52,10
9704,56,2026-03-20,2026-03-20 03:15:52,2026-03-20 07:15:52,4
9705,93,2026-02-07,2026-02-07 21:03:52,2026-02-08 01:03:52,4
9706,861,2025-10-06,2025-10-06 18:25:52,2025-10-06 22:25:52,4
9707,752,2026-07-06,2026-07-06 08:56:52,2026-07-06 20:56:52,12
9708,493,2026-05-17,2026-05-17 11:14:52,2026-05-17 19:14:52,8
9709,610,2026-01-17,2026-01-17 23:34:52,2026-01-18 07:34:52,8
9710,516,2025-11-27,2025-11-27 22:07:52,2025-11-28 10:07:52,12
9711,978,2025-08-30,2025-08-30 19:59:52,2025-08-31 01:59:52,6
9712,986,2025-11-10,2025-11-10 21:09:52,2025-11-11 09:09:52,12
9713,15,2025-08-19,2025-08-19 13:27:52,2025-08-19 21:27:52,8
9714,284,2026-04-08,2026-04-08 21:53:52,2026-04-09 05:53:52,8
9715,293,2025-08-26,2025-08-26 06:55:52,2025-08-26 16:55:52,10
9716,23,2025-10-31,2025-10-31 21:31:52,2025-11-01 09:31:52,12
9717,576,2026-02-23,2026-02-23 15:27:52,2026-02-23 19:27:52,4
9718,709,2026-03-08,2026-03-08 11:53:52,2026-03-08 15:53:52,4
9719,531,2025-11-02,2025-11-02 16:22:52,2025-11-03 00:22:52,8
9720,451,2026-04-05,2026-04-05 21:09:52,2026-04-06 09:09:52,12
9721,790,2026-05-31,2026-05-31 02:59:52,2026-05-31 14:59:52,12
9722,439,2026-04-28,2026-04-28 14:27:52,2026-04-29 02:27:52,12
9723,684,2025-12-10,2025-12-10 07:21:52,2025-12-10 13:21:52,6
9724,98,2026-07-02,2026-07-02 16:13:52,2026-07-03 00:13:52,8
9725,298,2026-03-20,2026-03-20 19:12:52,2026-03-21 07:12:52,12
9726,498,2026-04-19,2026-04-19 05:41:52,2026-04-19 17:41:52,12
9727,924,2026-01-05,2026-01-05 20:09:52,2026-01-06 02:09:52,6
9728,551,2025-12-29,2025-12-29 08:28:52,2025-12-29 14:28:52,6
9729,636,2025-09-23,2025-09-23 01:36:52,2025-09-23 11:36:52,10
9730,736,2026-04-18,2026-04-18 14:32:52,2026-04-19 02:32:52,12
9731,629,2026-05-22,2026-05-22 23:57:52,2026-05-23 09:57:52,10
9732,657,2025-11-27,2025-11-27 23:46:52,2025-11-28 09:46:52,10
9733,624,2025-10-09,2025-10-09 23:02:52,2025-10-10 11:02:52,12
9734,629,2026-06-06,2026-06-06 12:47:52,2026-06-06 16:47:52,4
9735,781,2025-08-07,2025-08-07 16:48:52,2025-08-08 02:48:52,10
9736,457,2025-09-20,2025-09-20 18:15:52,2025-09-21 02:15:52,8
9737,392,2025-11-07,2025-11-07 08:27:52,2025-11-07 12:27:52,4
9738,467,2026-05-21,2026-05-21 14:05:52,2026-05-21 20:05:52,6
9739,511,2025-12-18,2025-12-18 15:51:52,2025-12-18 23:51:52,8
9740,341,2025-08-11,2025-08-11 22:21:52,2025-08-12 02:21:52,4
9741,83,2026-06-05,2026-06-05 07:47:52,2026-06-05 17:47:52,10
9742,595,2026-03-20,2026-03-20 12:15:52,2026-03-20 18:15:52,6
9743,36,2025-10-24,2025-10-24 11:54:52,2025-10-24 23:54:52,12
9744,321,2025-07-24,2025-07-24 20:41:52,2025-07-25 08:41:52,12
9745,504,2025-07-22,2025-07-22 12:27:52,2025-07-22 18:27:52,6
9746,616,2026-01-14,2026-01-14 03:33:52,2026-01-14 11:33:52,8
9747,801,2026-06-12,2026-06-12 18:35:52,2026-06-13 04:35:52,10
9748,827,2026-06-27,2026-06-27 22:27:52,2026-06-28 10:27:52,12
9749,668,2026-01-08,2026-01-08 05:07:52,2026-01-08 09:07:52,4
9750,249,2025-09-09,2025-09-09 11:50:52,2025-09-09 17:50:52,6
9751,483,2025-11-08,2025-11-08 03:19:52,2025-11-08 07:19:52,4
9752,644,2025-10-30,2025-10-30 20:12:52,2025-10-31 02:12:52,6
9753,363,2026-05-26,2026-05-26 10:43:52,2026-05-26 20:43:52,10
9754,308,2026-03-22,2026-03-22 23:19:52,2026-03-23 09:19:52,10
9755,866,2026-02-11,2026-02-11 19:43:52,2026-02-12 01:43:52,6
9756,938,2026-01-30,2026-01-30 03:55:52,2026-01-30 15:55:52,12
9757,595,2026-04-28,2026-04-28 10:07:52,2026-04-28 18:07:52,8
9758,718,2025-07-17,2025-07-17 02:12:52,2025-07-17 08:12:52,6
9759,400,2026-01-30,2026-01-30 21:19:52,2026-01-31 01:19:52,4
9760,13,2026-04-27,2026-04-27 02:06:52,2026-04-27 06:06:52,4
9761,615,2026-03-25,2026-03-25 21:34:52,2026-03-26 09:34:52,12
9762,548,2025-09-03,2025-09-03 20:23:52,2025-09-04 08:23:52,12
9763,596,2026-02-11,2026-02-11 10:14:52,2026-02-11 16:14:52,6
9764,120,2025-10-10,2025-10-10 05:47:52,2025-10-10 17:47:52,12
9765,851,2026-06-14,2026-06-14 08:20:52,2026-06-14 12:20:52,4
9766,804,2026-05-18,2026-05-18 22:11:52,2026-05-19 02:11:52,4
9767,240,2026-03-19,2026-03-19 05:56:52,2026-03-19 09:56:52,4
9768,198,2025-09-03,2025-09-03 15:09:52,2025-09-03 23:09:52,8
9769,977,2026-01-04,2026-01-04 21:05:52,2026-01-05 09:05:52,12
9770,534,2026-03-19,2026-03-19 10:30:52,2026-03-19 18:30:52,8
9771,976,2025-11-20,2025-11-20 01:23:52,2025-11-20 13:23:52,12
9772,788,2025-10-02,2025-10-02 11:48:52,2025-10-02 17:48:52,6
9773,796,2026-05-30,2026-05-30 09:50:52,2026-05-30 19:50:52,10
9774,825,2026-02-19,2026-02-19 08:50:52,2026-02-19 16:50:52,8
9775,776,2025-08-27,2025-08-27 01:04:52,2025-08-27 11:04:52,10
9776,254,2025-09-10,2025-09-10 21:09:52,2025-09-11 09:09:52,12
9777,274,2025-08-17,2025-08-17 16:10:52,2025-08-18 04:10:52,12
9778,715,2025-11-04,2025-11-04 05:36:52,2025-11-04 17:36:52,12
9779,695,2026-01-18,2026-01-18 00:14:52,2026-01-18 12:14:52,12
9780,108,2025-11-12,2025-11-12 06:26:52,2025-11-12 14:26:52,8
9781,25,2026-06-29,2026-06-29 03:39:52,2026-06-29 07:39:52,4
9782,277,2026-05-28,2026-05-28 19:45:52,2026-05-29 05:45:52,10
9783,71,2025-11-16,2025-11-16 16:12:52,2025-11-17 02:12:52,10
9784,489,2025-12-29,2025-12-29 05:17:52,2025-12-29 17:17:52,12
9785,462,2025-10-27,2025-10-27 23:41:52,2025-10-28 05:41:52,6
9786,369,2026-02-20,2026-02-20 06:33:52,2026-02-20 10:33:52,4
9787,9,2026-03-14,2026-03-14 09:17:52,2026-03-14 15:17:52,6
9788,892,2026-01-14,2026-01-14 05:28:52,2026-01-14 11:28:52,6
9789,312,2025-07-24,2025-07-24 18:47:52,2025-07-25 06:47:52,12
9790,855,2026-04-29,2026-04-29 05:42:52,2026-04-29 09:42:52,4
9791,758,2025-09-29,2025-09-29 13:23:52,2025-09-29 17:23:52,4
9792,805,2026-04-02,2026-04-02 11:07:52,2026-04-02 15:07:52,4
9793,553,2026-04-05,2026-04-05 00:42:52,2026-04-05 12:42:52,12
9794,340,2025-09-14,2025-09-14 07:15:52,2025-09-14 15:15:52,8
9795,433,2025-11-06,2025-11-06 18:11:52,2025-11-07 04:11:52,10
9796,372,2026-01-20,2026-01-20 12:08:52,2026-01-20 16:08:52,4
9797,54,2026-01-03,2026-01-03 02:02:52,2026-01-03 10:02:52,8
9798,544,2025-09-30,2025-09-30 06:05:52,2025-09-30 10:05:52,4
9799,582,2025-09-01,2025-09-01 06:00:52,2025-09-01 10:00:52,4
9800,690,2026-04-16,2026-04-16 19:16:52,2026-04-17 07:16:52,12
9801,702,2025-07-13,2025-07-13 00:07:52,2025-07-13 12:07:52,12
9802,669,2026-06-05,2026-06-05 10:46:52,2026-06-05 14:46:52,4
9803,891,2026-06-07,2026-06-07 15:27:52,2026-06-07 19:27:52,4
9804,782,2025-11-05,2025-11-05 16:15:52,2025-11-05 20:15:52,4
9805,185,2025-08-04,2025-08-04 10:38:52,2025-08-04 16:38:52,6
9806,512,2025-12-23,2025-12-23 15:36:52,2025-12-23 19:36:52,4
9807,770,2025-08-16,2025-08-16 01:51:52,2025-08-16 05:51:52,4
9808,358,2025-07-19,2025-07-19 19:14:52,2025-07-19 23:14:52,4
9809,801,2026-03-23,2026-03-23 05:39:52,2026-03-23 09:39:52,4
9810,994,2026-04-02,2026-04-02 21:58:52,2026-04-03 03:58:52,6
9811,897,2026-02-15,2026-02-15 11:44:52,2026-02-15 21:44:52,10
9812,469,2026-03-30,2026-03-30 09:11:52,2026-03-30 15:11:52,6
9813,93,2026-04-19,2026-04-19 23:13:52,2026-04-20 11:13:52,12
9814,526,2026-06-29,2026-06-29 21:12:52,2026-06-30 07:12:52,10
9815,394,2026-03-18,2026-03-18 18:39:52,2026-03-19 04:39:52,10
9816,54,2026-02-13,2026-02-13 19:37:52,2026-02-14 01:37:52,6
9817,384,2025-08-30,2025-08-30 17:17:52,2025-08-31 03:17:52,10
9818,904,2025-09-03,2025-09-03 18:41:52,2025-09-04 04:41:52,10
9819,712,2025-08-07,2025-08-07 13:01:52,2025-08-07 23:01:52,10
9820,602,2025-08-14,2025-08-14 00:17:52,2025-08-14 10:17:52,10
9821,754,2025-11-10,2025-11-10 10:28:52,2025-11-10 20:28:52,10
9822,789,2026-04-01,2026-04-01 18:01:52,2026-04-02 00:01:52,6
9823,254,2025-08-22,2025-08-22 12:27:52,2025-08-23 00:27:52,12
9824,573,2026-03-04,2026-03-04 01:32:52,2026-03-04 05:32:52,4
9825,288,2026-07-06,2026-07-06 15:24:52,2026-07-06 23:24:52,8
9826,181,2026-03-04,2026-03-04 00:05:52,2026-03-04 04:05:52,4
9827,959,2026-01-28,2026-01-28 15:47:52,2026-01-28 19:47:52,4
9828,920,2026-05-21,2026-05-21 03:24:52,2026-05-21 11:24:52,8
9829,375,2025-10-22,2025-10-22 07:44:52,2025-10-22 13:44:52,6
9830,888,2025-09-29,2025-09-29 19:21:52,2025-09-30 03:21:52,8
9831,320,2026-03-30,2026-03-30 01:26:52,2026-03-30 09:26:52,8
9832,15,2025-09-01,2025-09-01 11:05:52,2025-09-01 15:05:52,4
9833,182,2025-10-16,2025-10-16 05:45:52,2025-10-16 11:45:52,6
9834,442,2026-02-12,2026-02-12 12:57:52,2026-02-12 20:57:52,8
9835,18,2025-12-18,2025-12-18 22:12:52,2025-12-19 10:12:52,12
9836,18,2026-05-10,2026-05-10 05:01:52,2026-05-10 11:01:52,6
9837,964,2025-08-09,2025-08-09 02:04:52,2025-08-09 14:04:52,12
9838,561,2025-09-15,2025-09-15 14:16:52,2025-09-16 02:16:52,12
9839,66,2026-04-17,2026-04-17 06:27:52,2026-04-17 18:27:52,12
9840,648,2026-03-08,2026-03-08 17:50:52,2026-03-09 01:50:52,8
9841,237,2026-01-07,2026-01-07 16:31:52,2026-01-07 20:31:52,4
9842,42,2026-02-17,2026-02-17 01:53:52,2026-02-17 07:53:52,6
9843,106,2025-07-29,2025-07-29 03:45:52,2025-07-29 11:45:52,8
9844,456,2026-06-21,2026-06-21 11:58:52,2026-06-21 21:58:52,10
9845,20,2025-12-11,2025-12-11 06:31:52,2025-12-11 12:31:52,6
9846,282,2025-11-03,2025-11-03 23:42:52,2025-11-04 11:42:52,12
9847,984,2025-11-20,2025-11-20 14:38:52,2025-11-20 20:38:52,6
9848,588,2025-08-06,2025-08-06 12:49:52,2025-08-07 00:49:52,12
9849,163,2025-08-28,2025-08-28 07:22:52,2025-08-28 13:22:52,6
9850,809,2026-03-20,2026-03-20 04:13:52,2026-03-20 12:13:52,8
9851,257,2025-09-02,2025-09-02 03:36:52,2025-09-02 15:36:52,12
9852,836,2026-07-07,2026-07-07 10:13:52,2026-07-07 18:13:52,8
9853,776,2025-11-13,2025-11-13 21:48:52,2025-11-14 09:48:52,12
9854,726,2025-07-26,2025-07-26 20:11:52,2025-07-27 06:11:52,10
9855,287,2026-03-06,2026-03-06 21:45:52,2026-03-07 07:45:52,10
9856,631,2026-01-13,2026-01-13 02:10:52,2026-01-13 10:10:52,8
9857,941,2025-09-19,2025-09-19 08:18:52,2025-09-19 16:18:52,8
9858,853,2026-02-21,2026-02-21 10:20:52,2026-02-21 22:20:52,12
